protein_id	gene_id	sel_ml	neu_ml	lrt	pvalue	nom_sig	bonf_sig	qvalue	fdr_sig	orphan	pfam_status	pfam_domains
11797	fgenesh1_pg.C_chr_22000142	-2019.719664	-2039.525846	39.612364	3.1e-10	1	1	1.83e-09	1	N	white	PF05977;
20621	estExt_fgenesh1_pg.C_chr_10149	-3613.506744	-3633.30423	39.594972	3.12e-10	1	1	1.84e-09	1	N	dark	
11390	fgenesh1_pg.C_chr_19c_29000076	-3002.293092	-3022.012737	39.43929	3.38e-10	1	1	1.98e-09	1	Y	dark	
22898	estExt_fgenesh1_pg.C_chr_50790	-6227.7025	-6247.356348	39.307696	3.62e-10	1	1	2.11e-09	1	Y	dark	
25065	estExt_fgenesh1_pg.C_chr_150259	-6227.631368	-6247.271749	39.280762	3.67e-10	1	1	2.13e-09	1	N	white	PF10363;
25600	estExt_fgenesh1_pg.C_chr_200068	-11492.47556	-11512.11165	39.27218	3.69e-10	1	1	2.13e-09	1	N	dark	
4438	fgenesh1_pg.C_chr_4000388	-3743.909673	-3763.508041	39.196736	3.83e-10	1	1	2.2e-09	1	N	white	PF12796;
9806	fgenesh1_pg.C_chr_14000151	-1371.863956	-1391.445504	39.163096	3.9e-10	1	1	2.23e-09	1	N	dark	
6404	fgenesh1_pg.C_chr_6000559	-3512.62123	-3532.194837	39.147214	3.93e-10	1	1	2.23e-09	1	Y	dark	
2837	fgenesh1_pg.C_chr_2000792	-4528.332932	-4547.853023	39.040182	4.15e-10	1	1	2.35e-09	1	N	dark	
25795	estExt_fgenesh1_pg.C_chr_220287	-13404.78792	-13424.3035	39.031152	4.17e-10	1	1	2.35e-09	1	N	dark	
22291	estExt_fgenesh1_pg.C_chr_40461	-1985.561804	-2005.071677	39.019746	4.2e-10	1	1	2.35e-09	1	Y	dark	
926	fgenesh1_pg.C_chr_1000060	-1608.342942	-1627.838966	38.992048	4.26e-10	1	1	2.37e-09	1	N	dark	
1337	fgenesh1_pg.C_chr_1000471	-2212.606061	-2232.02514	38.838158	4.6e-10	1	1	2.55e-09	1	N	white	PF00400;
5580	fgenesh1_pg.C_chr_5000622	-2024.748654	-2044.162966	38.828624	4.63e-10	1	1	2.56e-09	1	Y	dark	
7231	fgenesh1_pg.C_chr_7000614	-1672.274236	-1691.637385	38.726298	4.88e-10	1	1	2.68e-09	1	Y	dark	
1134	fgenesh1_pg.C_chr_1000268	-1070.445906	-1089.785896	38.67998	4.99e-10	1	1	2.73e-09	1	N	white	PF00782;
25095	estExt_fgenesh1_pg.C_chr_16a0010	-4011.685149	-4031.013767	38.657236	5.05e-10	1	1	2.75e-09	1	Y	dark	
23654	estExt_fgenesh1_pg.C_chr_80015	-2713.915172	-2733.2094740000002	38.588604	5.23e-10	1	1	2.83e-09	1	Y	dark	
5137	fgenesh1_pg.C_chr_5000179	-1882.886721	-1902.138593	38.503744	5.46e-10	1	1	2.94e-09	1	Y	dark	
1079	fgenesh1_pg.C_chr_1000213	-4133.994445	-4153.157657	38.326424	5.98e-10	1	1	3.21e-09	1	Y	dark	
12163	fgenesh1_pg.C_chr_24000039	-4860.389559	-4879.544664	38.31021	6.03e-10	1	1	3.22e-09	1	N	white	PF12810;PF24681;
10352	fgenesh1_pg.C_chr_16a000033	-3977.635898	-3996.747051	38.222306	6.31e-10	1	1	3.35e-09	1	Y	white	PF01429;
1268	fgenesh1_pg.C_chr_1000402	-5377.688762	-5396.647123	37.916722	7.38e-10	1	1	3.9e-09	1	Y	white	PF10650;
12022	fgenesh1_pg.C_chr_23000050	-1644.052171	-1663.008351	37.91236	7.4e-10	1	1	3.9e-09	1	N	white	PF15630;
22874	estExt_fgenesh1_pg.C_chr_50743	-4591.874715	-4610.815126	37.880822	7.52e-10	1	1	3.94e-09	1	N	dark	
10768	fgenesh1_pg.C_chr_18000011	-1764.701117	-1783.63219	37.862146	7.59e-10	1	1	3.96e-09	1	Y	dark	
12140	fgenesh1_pg.C_chr_24000016	-8630.943796	-8649.858311	37.82903	7.72e-10	1	1	4.01e-09	1	N	white	PF00612;
24267	estExt_fgenesh1_pg.C_chr_100377	-6464.089222	-6482.991957	37.80547	7.82e-10	1	1	4.04e-09	1	N	white	PF09758;
25120	estExt_fgenesh1_pg.C_chr_16a0053	-3338.001921	-3356.886509	37.769176	7.96e-10	1	1	4.1e-09	1	N	white	PF08640;
6568	fgenesh1_pg.C_chr_6000723	-1963.717651	-1982.543556	37.65181	8.46e-10	1	1	4.33e-09	1	N	white	PF01063;
21277	estExt_fgenesh1_pg.C_chr_20386	-3513.098027	-3531.856591	37.517128	9.06e-10	1	1	4.59e-09	1	N	white	PF00520;
2910	fgenesh1_pg.C_chr_2000865	-9015.861112	-9034.61472	37.507216	9.11e-10	1	1	4.59e-09	1	N	white	PF00225;
6582	fgenesh1_pg.C_chr_6000737	-2343.059702	-2361.813253	37.507102	9.11e-10	1	1	4.59e-09	1	Y	dark	
5766	fgenesh1_pg.C_chr_5000808	-16496.55693	-16515.30849	37.50312	9.13e-10	1	1	4.59e-09	1	N	white	PF01833;
22258	estExt_fgenesh1_pg.C_chr_40399	-2707.079687	-2725.783299	37.407224	9.59e-10	1	1	4.8e-09	1	N	white	PF04695;PF09409;
3085	fgenesh1_pg.C_chr_3000019	-4341.058247	-4359.740472	37.36445	9.8e-10	1	1	4.88e-09	1	N	dark	
24806	estExt_fgenesh1_pg.C_chr_140110	-3880.123383	-3898.802818	37.35887	9.83e-10	1	1	4.88e-09	1	Y	dark	
3190	fgenesh1_pg.C_chr_3000124	-2575.724559	-2594.394365	37.339612	9.92e-10	1	1	4.91e-09	1	N	dark	
3845	fgenesh1_pg.C_chr_3000779	-2301.173168	-2319.76931	37.192284	1.07e-09	1	1	5.27e-09	1	N	dark	
22790	estExt_fgenesh1_pg.C_chr_50569	-3074.019255	-3092.608129	37.177748	1.08e-09	1	1	5.3e-09	1	N	dark	
25911	estExt_fgenesh1_pg.C_chr_240070	-5668.733006	-5687.315072	37.164132	1.09e-09	1	1	5.3e-09	1	N	white	PF13426;
268735	estExt_thaps1_ua_kg.C_chr_40252	-4391.300691	-4409.879025	37.156668	1.09e-09	1	1	5.3e-09	1	N	white	PF08625;PF00400;
12085	fgenesh1_pg.C_chr_23000113	-3042.221091	-3060.72373	37.005278	1.18e-09	1	1	5.71e-09	1	N	dark	
6344	fgenesh1_pg.C_chr_6000499	-1186.043619	-1204.433674	36.78011	1.32e-09	1	1	6.36e-09	1	N	dark	
6232	fgenesh1_pg.C_chr_6000387	-3041.021621	-3059.360786	36.67833	1.39e-09	1	1	6.64e-09	1	Y	dark	
23071	estExt_fgenesh1_pg.C_chr_60254	-3427.710453	-3446.051383	36.68186	1.39e-09	1	1	6.64e-09	1	Y	dark	
8535	fgenesh1_pg.C_chr_10000305	-5384.476741	-5402.797347	36.641212	1.42e-09	1	1	6.76e-09	1	Y	white	PF00447;
7251	fgenesh1_pg.C_chr_7000634	-1893.473075	-1911.789459	36.632768	1.43e-09	1	1	6.78e-09	1	N	white	PF03567;
22252	estExt_fgenesh1_pg.C_chr_40390	-7194.368993	-7212.623988	36.50999	1.52e-09	1	1	7.18e-09	1	N	white	PF13516;
11647	fgenesh1_pg.C_chr_20000243	-1472.379427	-1490.624536	36.490218	1.53e-09	1	1	7.19e-09	1	N	dark	
264783	thaps1_ua_kg.chr_22000036	-3962.925379	-3981.130987	36.411216	1.6e-09	1	1	7.49e-09	1	N	white	PF01119;PF13589;PF08676;
5595	fgenesh1_pg.C_chr_5000637	-5915.769999	-5933.967442	36.394886	1.61e-09	1	1	7.51e-09	1	N	white	PF00560;
21653	estExt_fgenesh1_pg.C_chr_30159	-5601.357961	-5619.543369	36.370816	1.63e-09	1	1	7.57e-09	1	N	dark	
24656	estExt_fgenesh1_pg.C_chr_130173	-5420.60982	-5438.773658	36.327676	1.67e-09	1	1	7.72e-09	1	N	white	PF00226;PF00013;PF04564;
7293	fgenesh1_pg.C_chr_7000676	-1876.809204	-1894.964864	36.31132	1.68e-09	1	1	7.74e-09	1	N	dark	
7649	fgenesh1_pg.C_chr_8000310	-3453.502367	-3471.645114	36.285494	1.7e-09	1	1	7.8e-09	1	N	dark	
10608	fgenesh1_pg.C_chr_17000071	-1613.76651	-1631.873044	36.213068	1.77e-09	1	1	8.09e-09	1	N	white	PF04230;
262828	thaps1_ua_kg.chr_6000152	-796.39008	-814.452333	36.124506	1.85e-09	1	1	8.42e-09	1	N	white	PF00560;
8611	fgenesh1_pg.C_chr_10000381	-2863.125534	-2881.166811	36.082554	1.89e-09	1	1	8.57e-09	1	N	white	PF13517;
11154	fgenesh1_pg.C_chr_19a_19000097	-3263.476222	-3281.507854	36.063264	1.91e-09	1	1	8.62e-09	1	Y	dark	
9236	fgenesh1_pg.C_chr_12000317	-1889.049156	-1907.06837	36.038428	1.93e-09	1	1	8.68e-09	1	N	dark	
20618	estExt_fgenesh1_pg.C_chr_10136	-2379.336887	-2397.352462	36.03115	1.94e-09	1	1	8.69e-09	1	N	dark	
11934	fgenesh1_pg.C_chr_22000279	-2674.096879	-2692.100192	36.006626	1.97e-09	1	1	8.79e-09	1	Y	dark	
3924	fgenesh1_pg.C_chr_3000858	-3025.783034	-3043.755597	35.945126	2.03e-09	1	1	9.02e-09	1	N	white	PF13516;
8219	fgenesh1_pg.C_chr_9000387	-4807.92061	-4825.862438	35.883656	2.09e-09	1	1	9.25e-09	1	N	white	PF24646;
24206	estExt_fgenesh1_pg.C_chr_100245	-3452.264256	-3470.183169	35.837826	2.14e-09	1	1	9.44e-09	1	N	white	PF01757;
9688	fgenesh1_pg.C_chr_14000033	-2138.771051	-2156.687601	35.8331	2.15e-09	1	1	9.45e-09	1	N	dark	
9414	fgenesh1_pg.C_chr_13000134	-5370.678586	-5388.554564	35.751956	2.24e-09	1	1	9.8e-09	1	Y	white	PF06677;
5856	fgenesh1_pg.C_chr_6000011	-3842.999968	-3860.864514	35.729092	2.27e-09	1	1	9.9e-09	1	N	white	PF01699;
11947	fgenesh1_pg.C_chr_22000292	-2434.231821	-2452.090171	35.7167	2.28e-09	1	1	9.9e-09	1	N	white	PF13639;
23668	estExt_fgenesh1_pg.C_chr_80059	-3734.786137	-3752.555436	35.538598	2.5e-09	1	1	1.08e-08	1	N	dark	
6729	fgenesh1_pg.C_chr_7000112	-3567.636821	-3585.39298	35.512318	2.53e-09	1	1	1.09e-08	1	Y	white	PF13515;
268327	estExt_thaps1_ua_kg.C_chr_20311	-1522.532497	-1540.291393	35.517792	2.53e-09	1	1	1.09e-08	1	N	white	PF01416;
4672	fgenesh1_pg.C_chr_4000622	-4122.210079	-4139.929927	35.439696	2.63e-09	1	1	1.13e-08	1	N	dark	
3383	fgenesh1_pg.C_chr_3000317	-2724.797596	-2742.510925	35.426658	2.65e-09	1	1	1.13e-08	1	N	dark	
6957	fgenesh1_pg.C_chr_7000340	-2443.034796	-2460.697627	35.325662	2.79e-09	1	1	1.18e-08	1	N	dark	
42828	estExt_gwp_gw1.C_chr_19a_190079	-1826.047277	-1843.592129	35.089704	3.15e-09	1	1	1.33e-08	1	N	white	PF00432;
22622	estExt_fgenesh1_pg.C_chr_50210	-3493.627708	-3511.155251	35.055086	3.21e-09	1	1	1.35e-08	1	N	white	PF06203;
21607	estExt_fgenesh1_pg.C_chr_30062	-3282.855694	-3300.266531	34.821674	3.61e-09	1	1	1.52e-08	1	Y	dark	
20954	estExt_fgenesh1_pg.C_chr_10827	-3987.80934	-4005.19552	34.77236	3.71e-09	1	1	1.55e-08	1	N	white	PF03638;
4174	fgenesh1_pg.C_chr_4000124	-2045.872683	-2063.236745	34.728124	3.79e-09	1	1	1.58e-08	1	Y	dark	
8808	fgenesh1_pg.C_chr_11a000194	-1586.347171	-1603.654708	34.615074	4.02e-09	1	1	1.67e-08	1	N	white	PF09335;
269194	estExt_thaps1_ua_kg.C_chr_70004	-1004.218701	-1021.441701	34.446	4.38e-09	1	1	1.81e-08	1	N	white	PF00447;
24535	estExt_fgenesh1_pg.C_chr_120261	-4719.866415	-4737.038523	34.344216	4.62e-09	1	1	1.91e-08	1	N	white	PF08240;PF13602;
11921	fgenesh1_pg.C_chr_22000266	-1903.471622	-1920.626875	34.310506	4.7e-09	1	1	1.93e-08	1	N	dark	
24583	estExt_fgenesh1_pg.C_chr_130020	-1991.06077	-2008.178179	34.234818	4.88e-09	1	1	2e-08	1	N	white	PF00881;
21237	estExt_fgenesh1_pg.C_chr_20311	-2341.296395	-2358.358437	34.124084	5.17e-09	1	1	2.1e-08	1	Y	white	PF00515;
23841	estExt_fgenesh1_pg.C_chr_80400	-4243.420644	-4260.482027	34.122766	5.17e-09	1	1	2.1e-08	1	N	white	PF17210;
1036	fgenesh1_pg.C_chr_1000170	-2228.231606	-2245.280378	34.097544	5.24e-09	1	1	2.12e-08	1	Y	dark	
25181	estExt_fgenesh1_pg.C_chr_16b0024	-3008.258615	-3025.304727	34.092224	5.26e-09	1	1	2.12e-08	1	Y	dark	
4936	fgenesh1_pg.C_chr_4000886	-1618.852563	-1635.872422	34.039718	5.4e-09	1	1	2.17e-08	1	N	dark	
3933	fgenesh1_pg.C_chr_3000867	-2094.091812	-2111.077411	33.971198	5.59e-09	1	1	2.24e-08	1	N	dark	
25669	estExt_fgenesh1_pg.C_chr_200207	-3005.243394	-3022.212326	33.937864	5.69e-09	1	1	2.27e-08	1	N	white	PF00168;PF22669;
1381	fgenesh1_pg.C_chr_1000515	-2252.281123	-2269.247467	33.932688	5.71e-09	1	1	2.27e-08	1	Y	dark	
22696	estExt_fgenesh1_pg.C_chr_50387	-2775.851487	-2792.799566	33.896158	5.81e-09	1	1	2.3e-08	1	N	white	PF01432;
23313	estExt_fgenesh1_pg.C_chr_60722	-2127.730242	-2144.648219	33.835954	6e-09	1	1	2.37e-08	1	N	dark	
21661	estExt_fgenesh1_pg.C_chr_30179	-2039.568295	-2056.480667	33.824744	6.03e-09	1	1	2.38e-08	1	N	dark	
22916	estExt_fgenesh1_pg.C_chr_50823	-10937.3107	-10954.21192	33.802454	6.1e-09	1	1	2.39e-08	1	N	white	PF25036;
5351	fgenesh1_pg.C_chr_5000393	-2072.456767	-2089.332896	33.752258	6.26e-09	1	1	2.45e-08	1	N	dark	
2010	fgenesh1_pg.C_chr_1001144	-3659.873988	-3676.740219	33.732462	6.32e-09	1	1	2.46e-08	1	N	white	PF07690;
22333	estExt_fgenesh1_pg.C_chr_40548	-9318.950979	-9335.783918	33.665878	6.54e-09	1	1	2.54e-08	1	N	dark	
8582	fgenesh1_pg.C_chr_10000352	-3900.206571	-3917.024014	33.634886	6.65e-09	1	1	2.58e-08	1	N	white	PF17784;
20664	estExt_fgenesh1_pg.C_chr_10232	-2029.845589	-2046.65653	33.621882	6.69e-09	1	1	2.58e-08	1	N	dark	
25652	estExt_fgenesh1_pg.C_chr_200170	-3197.051055	-3213.837184	33.572258	6.87e-09	1	1	2.64e-08	1	N	white	PF13857;
21795	estExt_fgenesh1_pg.C_chr_30461	-2681.945519	-2698.703287	33.515536	7.07e-09	1	1	2.71e-08	1	N	white	PF00188;
10989	fgenesh1_pg.C_chr_18000232	-2840.242557	-2856.969157	33.4532	7.3e-09	1	1	2.79e-08	1	Y	dark	
22183	estExt_fgenesh1_pg.C_chr_40249	-4481.731819	-4498.447093	33.430548	7.39e-09	1	1	2.81e-08	1	N	dark	
20971	estExt_fgenesh1_pg.C_chr_10862	-3101.304289	-3118.015495	33.422412	7.42e-09	1	1	2.82e-08	1	N	dark	
4077	fgenesh1_pg.C_chr_4000027	-1322.136177	-1338.8325	33.392646	7.53e-09	1	1	2.85e-08	1	Y	dark	
1309	fgenesh1_pg.C_chr_1000443	-2071.000391	-2087.68439	33.367998	7.63e-09	1	1	2.88e-08	1	N	white	PF13640;
22292	estExt_fgenesh1_pg.C_chr_40468	-5076.099776	-5092.76987	33.340188	7.74e-09	1	1	2.91e-08	1	N	dark	
24023	estExt_fgenesh1_pg.C_chr_90268	-2335.026177	-2351.690129	33.327904	7.79e-09	1	1	2.92e-08	1	N	white	PF03457;
22474	estExt_fgenesh1_pg.C_chr_40827	-2112.890589	-2129.544604	33.30803	7.87e-09	1	1	2.94e-08	1	N	dark	
5551	fgenesh1_pg.C_chr_5000593	-1069.392616	-1086.024631	33.26403	8.05e-09	1	1	2.99e-08	1	N	dark	
21656	estExt_fgenesh1_pg.C_chr_30168	-3296.49786	-3313.127647	33.259574	8.06e-09	1	1	2.99e-08	1	N	dark	
25074	estExt_fgenesh1_pg.C_chr_150280	-4379.488715	-4396.088002	33.198574	8.32e-09	1	1	3.08e-08	1	N	white	PF09826;
21977	estExt_fgenesh1_pg.C_chr_30819	-2577.764067	-2594.357805	33.187476	8.37e-09	1	1	3.08e-08	1	Y	dark	
22625	estExt_fgenesh1_pg.C_chr_50217	-6036.788731	-6053.376975	33.176488	8.42e-09	1	1	3.09e-08	1	N	white	PF01940;
4863	fgenesh1_pg.C_chr_4000813	-2144.621018	-2161.197236	33.152436	8.52e-09	1	1	3.11e-08	1	N	dark	
9968	fgenesh1_pg.C_chr_14000313	-4135.35163	-4151.925249	33.147238	8.54e-09	1	1	3.11e-08	1	Y	dark	
25388	estExt_fgenesh1_pg.C_chr_180196	-2633.32302	-2649.89486	33.14368	8.56e-09	1	1	3.11e-08	1	N	white	PF01170;
22720	estExt_fgenesh1_pg.C_chr_50435	-2258.483932	-2275.036813	33.105762	8.73e-09	1	1	3.17e-08	1	N	dark	
5599	fgenesh1_pg.C_chr_5000641	-2088.88399	-2105.398974	33.029968	9.07e-09	1	1	3.27e-08	1	Y	white	PF09749;
9902	fgenesh1_pg.C_chr_14000247	-1780.811304	-1797.325319	33.02803	9.08e-09	1	1	3.27e-08	1	N	white	PF00170;
11346	fgenesh1_pg.C_chr_19c_29000032	-6413.51019	-6429.997802	32.975224	9.33e-09	1	1	3.35e-08	1	N	dark	
1275	fgenesh1_pg.C_chr_1000409	-1872.70361	-1889.149347	32.891474	9.74e-09	1	1	3.49e-08	1	N	dark	
21431	estExt_fgenesh1_pg.C_chr_20702	-3960.270218	-3976.704719	32.869002	9.86e-09	1	1	3.52e-08	1	Y	dark	
21798	estExt_fgenesh1_pg.C_chr_30466	-3072.336508	-3088.733743	32.79447	1.02e-08	1	1	3.62e-08	1	N	dark	
262858	thaps1_ua_kg.chr_6000182	-4026.591788	-4042.996361	32.809146	1.02e-08	1	1	3.62e-08	1	N	white	PF23925;PF04762;PF23797;PF23878;
5509	fgenesh1_pg.C_chr_5000551	-1702.536429	-1718.903923	32.734988	1.06e-08	1	1	3.75e-08	1	N	white	PF00069;
23096	estExt_fgenesh1_pg.C_chr_60307	-2427.06935	-2443.424278	32.709856	1.07e-08	1	1	3.77e-08	1	N	white	PF16531;
3163	fgenesh1_pg.C_chr_3000097	-2618.030482	-2634.367035	32.673106	1.09e-08	1	1	3.82e-08	1	N	white	PF00856;
21807	estExt_fgenesh1_pg.C_chr_30489	-3370.712729	-3387.04683	32.668202	1.09e-08	1	1	3.82e-08	1	Y	white	PF00595;
25727	estExt_fgenesh1_pg.C_chr_220131	-3312.580027	-3328.852089	32.544124	1.17e-08	1	1	4.09e-08	1	N	white	PF03457;
263558	thaps1_ua_kg.chr_9000086	-1321.200985	-1337.440414	32.478858	1.2e-08	1	1	4.18e-08	1	N	white	PF05053;
2132	fgenesh1_pg.C_chr_2000087	-6657.422106	-6673.64833	32.452448	1.22e-08	1	1	4.24e-08	1	N	white	PF00004;PF01833;
23082	estExt_fgenesh1_pg.C_chr_60279	-1803.563222	-1819.786054	32.445664	1.23e-08	1	1	4.26e-08	1	N	dark	
7910	fgenesh1_pg.C_chr_9000078	-3045.219327	-3061.407548	32.376442	1.27e-08	1	1	4.37e-08	1	N	dark	
263934	thaps1_ua_kg.chr_12000085	-1838.269266	-1854.460873	32.383214	1.27e-08	1	1	4.37e-08	1	N	white	PF00271;PF00176;
23836	estExt_fgenesh1_pg.C_chr_80394	-4267.100764	-4283.271208	32.340888	1.29e-08	1	1	4.43e-08	1	Y	dark	
20778	estExt_fgenesh1_pg.C_chr_10463	-3127.567529	-3143.73236	32.329662	1.3e-08	1	1	4.43e-08	1	N	white	PF02135;
22135	estExt_fgenesh1_pg.C_chr_40157	-1983.549524	-1999.714684	32.33032	1.3e-08	1	1	4.43e-08	1	N	white	PF00447;
37617	e_gw1.15.99.1	-1027.391547	-1043.552122	32.32115	1.31e-08	1	1	4.45e-08	1	N	white	PF03133;
22026	estExt_fgenesh1_pg.C_chr_30921	-3253.232437	-3269.377052	32.28923	1.33e-08	1	1	4.51e-08	1	N	dark	
25522	estExt_fgenesh1_pg.C_chr_19b_310052	-3485.492536	-3501.609356	32.23364	1.37e-08	1	1	4.63e-08	1	N	dark	
23344	estExt_fgenesh1_pg.C_chr_70057	-2214.184441	-2230.282706	32.19653	1.39e-08	1	1	4.68e-08	1	N	dark	
20999	estExt_fgenesh1_pg.C_chr_10932	-1580.347513	-1596.436184	32.177342	1.41e-08	1	1	4.74e-08	1	N	white	PF00134;
3081	fgenesh1_pg.C_chr_3000015	-1648.648851	-1664.706303	32.114904	1.45e-08	1	1	4.86e-08	1	N	white	PF04134;
4171	fgenesh1_pg.C_chr_4000121	-2627.620177	-2643.634972	32.02959	1.52e-08	1	1	5.08e-08	1	N	dark	
21594	estExt_fgenesh1_pg.C_chr_30023	-1689.144352	-1705.11584	31.942976	1.59e-08	1	1	5.3e-08	1	Y	dark	
21852	estExt_fgenesh1_pg.C_chr_30580	-6565.193052	-6581.144032	31.90196	1.62e-08	1	1	5.38e-08	1	N	white	PF16770;
5008	fgenesh1_pg.C_chr_5000050	-2139.201073	-2155.139435	31.876724	1.64e-08	1	1	5.43e-08	1	Y	white	PF07162;
10150	fgenesh1_pg.C_chr_15000140	-3163.674198	-3179.601944	31.855492	1.66e-08	1	1	5.48e-08	1	N	white	PF05686;
21194	estExt_fgenesh1_pg.C_chr_20213	-1207.346732	-1223.215805	31.738146	1.76e-08	1	1	5.79e-08	1	Y	dark	
11045	fgenesh1_pg.C_chr_18000288	-3735.70323	-3751.571701	31.736942	1.77e-08	1	1	5.81e-08	1	N	white	PF00069;
1172	fgenesh1_pg.C_chr_1000306	-4378.524559	-4394.356844	31.66457	1.83e-08	1	1	5.99e-08	1	N	dark	
25324	estExt_fgenesh1_pg.C_chr_180025	-6086.356883	-6102.09945	31.485134	2.01e-08	1	1	6.56e-08	1	N	white	PF14312;
22139	estExt_fgenesh1_pg.C_chr_40165	-2366.329198	-2382.04766	31.436924	2.06e-08	1	1	6.7e-08	1	N	white	PF00145;
8956	fgenesh1_pg.C_chr_12000037	-1575.804241	-1591.51018	31.411878	2.09e-08	1	1	6.78e-08	1	N	white	PF05050;
23521	estExt_fgenesh1_pg.C_chr_70481	-4964.179387	-4979.876872	31.39497	2.11e-08	1	1	6.83e-08	1	Y	dark	
33288	e_gw1.4.549.1	-878.709121	-894.399231	31.38022	2.12e-08	1	1	6.84e-08	1	N	white	PF00196;PF00072;
268740	estExt_thaps1_ua_kg.C_chr_40261	-2054.831363	-2070.507461	31.352196	2.15e-08	1	1	6.92e-08	1	N	white	PF00233;
6706	fgenesh1_pg.C_chr_7000089	-1777.213183	-1792.841125	31.255884000000002	2.26e-08	1	1	7.25e-08	1	N	dark	
40529	estExt_gwp_gw1.C_chr_40676	-2472.427234	-2488.051901	31.249334	2.27e-08	1	1	7.26e-08	1	N	dark	
22939	estExt_fgenesh1_pg.C_chr_50866	-2114.710971	-2130.278516	31.13509	2.41e-08	1	1	7.69e-08	1	Y	white	PF01607;
25854	estExt_fgenesh1_pg.C_chr_230086	-5208.960223	-5224.516287	31.112128	2.44e-08	1	1	7.76e-08	1	N	white	PF02902;
20782	estExt_fgenesh1_pg.C_chr_10468	-5275.618373	-5291.156701	31.076656	2.48e-08	1	1	7.87e-08	1	N	dark	
6626	fgenesh1_pg.C_chr_7000009	-2233.86593	-2249.37749	31.02312	2.55e-08	1	1	8.07e-08	1	N	dark	
6659	fgenesh1_pg.C_chr_7000042	-3161.016111	-3176.493384	30.954546	2.64e-08	1	1	8.33e-08	1	Y	dark	
21469	estExt_fgenesh1_pg.C_chr_20771	-4154.620604	-4170.094422	30.947636	2.65e-08	1	1	8.34e-08	1	N	dark	
1125	fgenesh1_pg.C_chr_1000259	-2476.422127	-2491.892889	30.941524	2.66e-08	1	1	8.35e-08	1	N	white	PF07942;
8613	fgenesh1_pg.C_chr_10000383	-4592.62512	-4608.054011	30.857782	2.78e-08	1	1	8.7e-08	1	Y	white	PF13688;
20620	estExt_fgenesh1_pg.C_chr_10145	-8534.286641	-8549.701969	30.830656	2.82e-08	1	1	8.8e-08	1	N	white	PF03177;PF08801;
3604	fgenesh1_pg.C_chr_3000538	-1185.277699	-1200.673556	30.791714	2.87e-08	1	1	8.93e-08	1	N	dark	
3267	fgenesh1_pg.C_chr_3000201	-457.124607	-472.48693	30.724646	2.97e-08	1	1	9.22e-08	1	Y	dark	
11616	fgenesh1_pg.C_chr_20000212	-809.854557	-825.215131	30.721148	2.98e-08	1	1	9.23e-08	1	Y	dark	
268481	estExt_thaps1_ua_kg.C_chr_30175	-2063.787973	-2079.142807	30.709668	3e-08	1	1	9.26e-08	1	N	white	PF00447;
5066	fgenesh1_pg.C_chr_5000108	-3460.047512	-3475.39873	30.702436	3.01e-08	1	1	9.27e-08	1	Y	dark	
22655	estExt_fgenesh1_pg.C_chr_50292	-1548.047023	-1563.390528	30.68701	3.03e-08	1	1	9.3e-08	1	N	white	PF00170;
25599	estExt_fgenesh1_pg.C_chr_200067	-2877.794928	-2893.128718	30.66758	3.06e-08	1	1	9.37e-08	1	N	dark	
23490	estExt_fgenesh1_pg.C_chr_70415	-2778.263635	-2793.59542	30.66357	3.07e-08	1	1	9.38e-08	1	N	white	PF02816;
3135	fgenesh1_pg.C_chr_3000069	-1982.160167	-1997.466082	30.61183	3.15e-08	1	1	9.6e-08	1	N	dark	
20745	estExt_fgenesh1_pg.C_chr_10398	-3641.69082	-3656.967552	30.553464	3.25e-08	1	1	9.87e-08	1	N	white	PF13898;
10042	fgenesh1_pg.C_chr_15000032	-1607.477786	-1622.737409	30.519246	3.31e-08	1	1	1e-07	1	N	white	PF08373;PF26188;
21843	estExt_fgenesh1_pg.C_chr_30563	-3278.31734	-3293.567794	30.500908	3.34e-08	1	1	1.01e-07	1	N	dark	
24087	estExt_fgenesh1_pg.C_chr_90381	-2917.430584	-2932.657152	30.453136	3.42e-08	1	1	1.03e-07	1	Y	dark	
22716	estExt_fgenesh1_pg.C_chr_50430	-3852.750031	-3867.95656	30.413058	3.49e-08	1	1	1.05e-07	1	N	white	PF04858;PF00397;
25014	estExt_fgenesh1_pg.C_chr_150165	-3017.270177	-3032.451631	30.362908	3.58e-08	1	1	1.07e-07	1	Y	dark	
20661	estExt_fgenesh1_pg.C_chr_10229	-4083.40727	-4098.500367	30.186194	3.92e-08	1	1	1.17e-07	1	N	white	PF01424;
4320	fgenesh1_pg.C_chr_4000270	-4615.09096	-4630.178166	30.174412	3.95e-08	1	1	1.18e-07	1	N	dark	
21770	estExt_fgenesh1_pg.C_chr_30407	-1812.06546	-1827.122337	30.113754	4.07e-08	1	1	1.21e-07	1	N	white	PF00849;
25217	estExt_fgenesh1_pg.C_chr_170041	-1213.089311	-1228.136715	30.094808	4.11e-08	1	1	1.22e-07	1	Y	dark	
22731	estExt_fgenesh1_pg.C_chr_50463	-1922.053644	-1937.065546	30.023804	4.27e-08	1	1	1.26e-07	1	N	white	PF13639;
2122	fgenesh1_pg.C_chr_2000077	-3272.935978	-3287.916495	29.961034	4.41e-08	1	1	1.3e-07	1	N	white	PF01541;
