Gene_id	InterPro_description	Pan_gene_category	πN	πS	πN / πS
Sro1002_g229830	HD/PDEase domain (IPR003607); 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain superfamily (IPR036971); 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain (IPR002073); GPCR family 3, C-terminal (IPR017978); 3'5'-cyclic nucleotide phosphodiesterase (IPR023088); 3'5'-cyclic nucleotide phosphodiesterase, conserved site (IPR023174)	Core	No data	No data	No data
Sro1002_g229840	-	Dispensable	No data	No data	No data
Sro1002_g229850	Alpha/Beta hydrolase fold (IPR029058); Alpha/beta hydrolase fold-5 (IPR029059)	Core	0.006588734814398	0.028945841427247	0.227622846306209
Sro1002_g229860	Basic-leucine zipper domain (IPR004827)	Core	0	0.02089595335277	0
Sro1002_g229870	-	Core	0.003747577391769	0.02109588909427	0.177644913424722
Sro1002_g229880	Cytochrome b5-like heme/steroid binding domain superfamily (IPR036400); Fatty acid desaturase domain (IPR005804); Cytochrome b5-like heme/steroid binding domain (IPR001199); Fatty acid desaturase (IPR012171); Cytochrome b5, heme-binding site (IPR018506)	Core	0.002441778832117	0.024170448094612	0.101023316678233
Sro1002_g229881	von Willebrand factor, type D domain (IPR001846)	Core	0.002290102402023	0.001077586206897	2.12521502907713
Sro1002_g229890	-	Core	0.002102959057677	0.011549154560086	0.182087705791428
Sro1002_g229900	-	Core	0.001288706561361	0.017816145220589	0.072333635890644
Sro1002_g229910	Protein of unknown function DUF285 (IPR005046); Bacterial surface protein 26-residue repeat (IPR011889)	Core	0.001505675825507	0.017326520543478	0.086900068696954
Sro1002_g229920	-	Dispensable	No data	No data	No data
Sro1002_g229930	-	Dispensable	No data	No data	No data
Sro1003_g229940	-	Dispensable	No data	No data	No data
Sro1003_g229950	Alpha/Beta hydrolase fold (IPR029058); Fungal lipase-like domain (IPR002921)	Dispensable	No data	No data	No data
Sro1003_g229960	-	Dispensable	No data	No data	No data
Sro1003_g229970	BTB/POZ domain (IPR000210); SKP1/BTB/POZ domain superfamily (IPR011333)	Dispensable	No data	No data	No data
Sro1003_g229980	Ankyrin repeat-containing domain (IPR020683); Ankyrin repeat-containing domain superfamily (IPR036770); Ankyrin repeat (IPR002110)	Core	0.003188658862876	0.045981009375	0.069347300248914
Sro1003_g229990	-	Core	0	0.023635674626866	0
Sro1003_g230000	Spindle and kinetochore-associated protein 2 (IPR026762)	Core	0.00331009283552	0.02600849044586	0.127269702269344
Sro1003_g230010	Zinc finger, RING/FYVE/PHD-type (IPR013083); Zinc finger, RING-type (IPR001841)	Core	0.003224360224274	0.031487305856833	0.102401908849711
Sro1003_g230020	Translation initiation factor 3 (IF-3), C-terminal domain superfamily (IPR036788); Translation initiation factor 3 (IF-3), N-terminal domain superfamily (IPR036787); Translation initiation factor 3 (IPR001288); Translation initiation factor 3, C-terminal (IPR019815); Translation initiation factor 3, N-terminal (IPR019814)	Core	0.000606796601942	0.007792203647416	0.077872272003946
Sro1003_g230030	COP9 signalosome complex subunit 5 (IPR037740); JAB1/MPN/MOV34 metalloenzyme domain (IPR000555); MPN domain (IPR037518)	Core	0.000117370892019	0.011898556060606	0.009864297097979
Sro1003_g230040	Chaperone J-domain superfamily (IPR036869); Pleckstrin homology domain (IPR001849)	Core	0.000251593173432	0.031368044748292	0.008020683961994
Sro1003_g230050	Histidine phosphatase superfamily, clade-1 (IPR013078); Histidine phosphatase superfamily (IPR029033)	Core	0.002864762528124	0.020416445757998	0.140316417562649
Sro1003_g230060	-	Core	0.000182592818016	0.009732950051493	0.018760274844708
Sro1003_g230070	Phytanoyl-CoA dioxygenase (IPR008775)	Core	0.000988947643979	0.021746029411765	0.045477159312773
Sro1003_g230080	Helicase-associated (IPR005114)	Core	0.005875299092456	0.016733908269231	0.351101428185731
Sro1004_g230090	-	Dispensable	No data	No data	No data
Sro1004_g230100	SAP30, C-terminal domain superfamily (IPR038291); SAGA-associated factor 29 (IPR037802); SGF29 tudor-like domain (IPR010750); Histone deacetylase complex subunit SAP30, Sin3 binding domain (IPR025718)	Dispensable	No data	No data	No data
Sro1004_g230110	-	Dispensable	No data	No data	No data
Sro1004_g230120	Hedgehog protein, Hint domain (IPR001767); Hint domain N-terminal (IPR003587); Hint domain superfamily (IPR036844)	Dispensable	No data	No data	No data
Sro1004_g230130	Nucleotide cyclase (IPR029787); Adenylyl cyclase class-3/4/guanylyl cyclase (IPR001054)	Core	No data	No data	No data
Sro1004_g230140	Nucleotide cyclase (IPR029787); Adenylyl cyclase class-3/4/guanylyl cyclase (IPR001054)	Core	0.006593289055794	0.01818180338983	0.362631193090661
Sro1004_g230150	H-type lectin domain superfamily (IPR037221)	Core	No data	No data	No data
Sro1004_g230160	Myotubularin family (IPR030564); Myotubularin-like phosphatase domain (IPR010569); Protein-tyrosine phosphatase, active site (IPR016130); Protein-tyrosine phosphatase-like (IPR029021)	Core	0.00025923698964	0.02724189631783	0.009516113952419
Sro1004_g230170	-	Dispensable	0.009089038572906	0.027836269090909	0.326517844155854
Sro1005_g230180	-	Dispensable	No data	No data	No data
Sro1005_g230190	-	Core	No data	No data	No data
Sro1005_g230200	DDE superfamily endonuclease domain (IPR004875)	Dispensable	No data	No data	No data
Sro1005_g230210	-	Dispensable	No data	No data	No data
Sro1005_g230220	-	Dispensable	No data	No data	No data
Sro1005_g230230	Short-chain dehydrogenase/reductase SDR (IPR002347); NAD(P)-binding domain superfamily (IPR036291)	Core	0.006932686215236	0.040546094183865	0.170982837059423
Sro1005_g230231	von Willebrand factor, type D domain (IPR001846)	Core	0	0.022567856578947	0
Sro1005_g230240	-	Core	No data	No data	No data
Sro1005_g230250	-	Core	0.004972589806518	0.013024087493	0.381799478020273
Sro1005_g230260	Short-chain dehydrogenase/reductase SDR (IPR002347); Short-chain dehydrogenase/reductase, conserved site (IPR020904); NAD(P)-binding domain superfamily (IPR036291)	Core	0.004938725223759	0.005443166219839	0.907325814478818
Sro1005_g230270	Translocation protein Sec62 (IPR004728)	Dispensable	0.001132696780394	0.020075661227787	0.056421393424705
Sro1005_g230280	Leucine-rich repeat domain superfamily (IPR032675)	Core	0.002268278069964	0.018538752200304	0.122353330227191
Sro1006_g230290	Helitron helicase-like domain (IPR025476); DNA helicase Pif1-like (IPR010285); P-loop containing nucleoside triphosphate hydrolase (IPR027417)	Dispensable	No data	No data	No data
Sro1006_g230300	-	Core	0.000567465321564	0.023393672428884	0.024257214137231
Sro1006_g230310	Glutathione S-transferase Omega/GSH (IPR016639); Glutathione S-transferase, N-terminal (IPR004045); Glutathione S-transferase, C-terminal-like (IPR010987); Glutathione S-transferase, C-terminal domain superfamily (IPR036282); Thioredoxin-like superfamily (IPR036249)	Core	No data	No data	No data
Sro1006_g230320	Glutathione S-transferase Omega/GSH (IPR016639); Glutathione S-transferase, N-terminal (IPR004045); Glutathione S-transferase, C-terminal-like (IPR010987); Thioredoxin-like superfamily (IPR036249); Glutathione S-transferase, C-terminal domain superfamily (IPR036282)	Core	0.000129032258065	0.004912965625	0.026263619148469
Sro1006_g230330	PH-like domain superfamily (IPR011993); START-like domain superfamily (IPR023393); Protein ENHANCED DISEASE RESISTANCE 2, C-terminal (IPR009769); START domain (IPR002913); Pleckstrin homology domain (IPR001849)	Core	0.00023247751892	0.014474286630489	0.016061414621294
Sro1006_g230340	Dim1 family (IPR004123); Thioredoxin-like superfamily (IPR036249)	Core	0.001269840816327	0.0289323296875	0.04389002994374
Sro1006_g230350	Leucine-rich repeat domain superfamily (IPR032675)	Core	0.005862831677879	0.012997484713376	0.451074327623202
Sro1007_g230360	Protein of unknown function DUF1517 (IPR010903)	Dispensable	No data	No data	No data
Sro1007_g230370	Helicase-associated (IPR005114)	Dispensable	No data	No data	No data
Sro1007_g230380	NAD(P)-binding domain superfamily (IPR036291)	Core	No data	No data	No data
Sro1007_g230390	DWNN domain (IPR014891)	Dispensable	No data	No data	No data
Sro1007_g230400	-	Dispensable	No data	No data	No data
Sro1007_g230410	Protein of unknown function DUF1517 (IPR010903)	Core	No data	No data	No data
Sro1007_g230420	Helicase-associated (IPR005114)	Core	No data	No data	No data
Sro1007_g230430	NAD(P)-binding domain superfamily (IPR036291)	Core	No data	No data	No data
Sro1007_g230440	Zinc finger, RING/FYVE/PHD-type (IPR013083); DWNN domain (IPR014891)	Core	0.000581865482696	0.005906766091954	0.098508299404036
Sro1007_g230450	Cyclic nucleotide-binding domain (IPR000595); PPM-type phosphatase domain (IPR001932); RmlC-like jelly roll fold (IPR014710); PPM-type phosphatase domain superfamily (IPR036457); Cyclic nucleotide-dependent protein kinase (IPR039811); PPM-type phosphatase, divalent cation binding (IPR000222); Cyclic nucleotide-binding, conserved site (IPR018488); Cyclic nucleotide-binding-like (IPR018490)	Core	0.00028248559322	0.011093402142857	0.025464288554817
Sro1007_g230460	CoA-binding (IPR003781); NAD(P)-binding domain superfamily (IPR036291)	Core	0.001622266290984	0.029387413907285	0.055202757755471
Sro1007_g230461	-	Core	0.003362068965517	0.01374569072165	0.244590761832141
Sro1007_g230470	F-box-like domain superfamily (IPR036047)	Core	0.003099744041812	0.010583455	0.292885833767122
Sro1007_g230480	-	Core	No data	No data	No data
Sro1007_g230490	-	Dispensable	No data	No data	No data
Sro1008_g230500	Nucleotide cyclase (IPR029787); 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain superfamily (IPR036971); 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain (IPR002073); Adenylyl cyclase class-3/4/guanylyl cyclase (IPR001054); HD/PDEase domain (IPR003607)	Core	0.002087793295159	0.025049388915998	0.083347074939038
Sro1008_g230510	PLAC8 motif-containing protein (IPR006461)	Core	0.002641729704797	0.035195574545455	0.075058575940713
Sro1008_g230520	-	Core	0.005573535977337	0.032115912445415	0.173544375761083
Sro1008_g230530	-	Core	0.0032606048	0.029436750738916	0.11076646430577
Sro1008_g230540	-	Core	0.003554001531292	0.027317104393306	0.130101693068265
Sro1008_g230550	Protein-tyrosine phosphatase-like (IPR029021); Dual specificity phosphatase (IPR024950); Dual specificity phosphatase, catalytic domain (IPR000340); Protein-tyrosine phosphatase, active site (IPR016130); Tyrosine specific protein phosphatases domain (IPR000387); Dual specificity protein phosphatase domain (IPR020422)	Core	0.008183280193237	0.018662219512195	0.438494477459619
Sro1008_g230560	P-loop containing nucleoside triphosphate hydrolase (IPR027417)	Core	0.003611989817456	0.023328719414317	0.154830179629969
Sro1008_g230570	Vesicle-fusing ATPase (IPR039812); ATPase, AAA-type, core (IPR003959); AAA+ ATPase domain (IPR003593); P-loop containing nucleoside triphosphate hydrolase (IPR027417)	Core	0.003111387201014	0.040557938086477	0.07671462968309
Sro1008_g230580	Zn(2)-C6 fungal-type DNA-binding domain (IPR001138); Zn(2)-C6 fungal-type DNA-binding domain superfamily (IPR036864)	Core	0.003329315873635	0.036206643449198	0.091953176446925
Sro1008_g230590	-	Core	0.004447818615752	0.049640754225352	0.089600141761751
Sro1008_g230600	-	Core	0.003457585958904	0.010430380434783	0.331491835846559
Sro1008_g230610	JmjC domain (IPR003347)	Core	0.003996578804348	0.018657219670051	0.214210845722269
Sro1008_g230620	Protein kinase domain (IPR000719); Protein kinase-like domain superfamily (IPR011009)	Core	0.001016351034777	0.035373826804813	0.028731724175196
Sro1008_g230630	-	Core	0.003744218644068	0.025000013513514	0.149768664806677
Sro1008_g230640	Short-chain dehydrogenase/reductase SDR (IPR002347); NAD(P)-binding domain superfamily (IPR036291)	Core	0.00079725256975	0.034381214285714	0.023188610010253
Sro1009_g230650	-	Core	0.003577552830189	0.003191489361702	1.12096655345912
Sro1009_g230660	-	Dispensable	No data	No data	No data
Sro1009_g230670	Tetratricopeptide-like helical domain superfamily (IPR011990)	Core	0.004880535460993	0.016043745762712	0.304201745226854
Sro1009_g230680	-	Dispensable	No data	No data	No data
Sro1009_g230690	CRAL-TRIO lipid binding domain superfamily (IPR036865); CRAL-TRIO lipid binding domain (IPR001251)	Dispensable	No data	No data	No data
Sro1009_g230700	TatSF1-like, RNA recognition motif 1 (IPR034392); Nucleotide-binding alpha-beta plait domain superfamily (IPR012677); TatSF1-like (IPR034393); RNA recognition motif domain (IPR000504); RNA-binding domain superfamily (IPR035979)	Core	No data	No data	No data
Sro1009_g230710	-	Dispensable	No data	No data	No data
Sro1009_g230720	-	Dispensable	No data	No data	No data
Sro1009_g230730	-	Core	0.003090536800265	0.02808724219554	0.110033472804095
Sro1009_g230740	Beta-lactamase-related (IPR001466); Beta-lactamase/transpeptidase-like (IPR012338)	Core	No data	No data	No data
Sro1009_g230750	-	Core	No data	No data	No data
Sro1009_g230760	Leucine-rich repeat domain superfamily (IPR032675)	Core	No data	No data	No data
Sro1009_g230770	-	Dispensable	No data	No data	No data
Sro101_g051440	Tetratricopeptide-like helical domain superfamily (IPR011990); Tetratricopeptide repeat (IPR019734); Tetratricopeptide repeat-containing domain (IPR013026)	Core	0.007972912871287	0.017645284899329	0.451843816451526
Sro101_g051450	-	Core	0.003058784704904	0.025775850877193	0.118668622016699
Sro101_g051460	SANT/Myb domain (IPR001005); Myb domain (IPR017930); Homeobox-like domain superfamily (IPR009057)	Core	0.005445658518519	0.027270740677966	0.199688691364309
Sro101_g051470	-	Core	0.00682997840708	0.012032621965318	0.5676217890636
Sro101_g051480	Tetratricopeptide-like helical domain superfamily (IPR011990); SET domain (IPR001214); Zinc finger, MYND-type (IPR002893)	Core	0.007824737422486	0.030565476903336	0.255999193051419
Sro101_g051490	-	Core	0.008516980307263	0.01698154524362	0.501543303926516
Sro101_g051500	-	Core	0.001731757553957	0.03925462735426	0.044116010536243
Sro101_g051510	Gamma-tubulin complex component protein (IPR007259)	Core	0.002554108667529	0.030174140646976	0.084645614183715
Sro101_g051520	-	Core	0.001834410233845	0.027323292106374	0.067137233196607
Sro101_g051530	Alpha/Beta hydrolase fold (IPR029058); Peptidase S28 (IPR008758)	Core	0.003954660460993	0.014624816190476	0.27040753261352
Sro101_g051540	-	Core	0.002175557321226	0.043068146718146	0.050514300869818
Sro101_g051550	TspO/MBR-related protein (IPR004307); TspO/MBR-related superfamily (IPR038330)	Core	0.004072794224037	0.031289384974958	0.130165365260356
Sro101_g051560	-	Core	0.001312867593397	0.048289236127168	0.027187582548203
Sro101_g051570	Aspartate--ammonia ligase (IPR004618); Aminoacyl-tRNA synthetase, class II (IPR006195)	Core	0.000923645334686	0.02323324567474	0.039755329393767
Sro101_g051580	Peptidase M14, carboxypeptidase A (IPR000834)	Core	No data	No data	No data
Sro101_g051590	Chlorophyll a/b binding domain superfamily (IPR023329); Chlorophyll A-B binding protein, plant (IPR001344); Chlorophyll A-B binding protein (IPR022796)	Core	0.004027832579186	0.001824817518248	2.20725225339366
Sro101_g051600	Alpha/Beta hydrolase fold (IPR029058); Fungal lipase-like domain (IPR002921)	Core	0.002657756120434	0.01715927027027	0.154887479395853
Sro101_g051610	Glycosyl transferase, family 17 (IPR006813)	Core	0.004269428168186	0.0373524567889	0.114301133987379
Sro101_g051620	WD40/YVTN repeat-like-containing domain superfamily (IPR015943); Quinoprotein amine dehydrogenase, beta chain-like (IPR011044)	Core	0.007707359138973	0.025993787305123	0.296507740426651
Sro101_g051630	Methyltransferase type 12 (IPR013217); S-adenosyl-L-methionine-dependent methyltransferase (IPR029063)	Core	0.005791331938184	0.016103189672294	0.359638807965381
Sro101_g051640	Protein of unknown function DUF4419 (IPR025533)	Core	0.003578583786008	0.027805805785124	0.128699157782464
Sro101_g051650	Uncharacterised domain, di-copper centre (IPR008922); Tyrosinase copper-binding domain (IPR002227)	Core	0.007511490449148	0.041972008404803	0.178964284403619
Sro101_g051660	Mpv17/PMP22 (IPR007248)	Core	0.002930610323313	0.039524702521009	0.07414629678123
Sro101_g051670	mRNA cap guanine-N7 methyltransferase (IPR039753); mRNA (guanine-N(7))-methyltransferase domain (IPR004971); mRNA cap guanine-N7 methyltransferase, eukaryotes (IPR016899); S-adenosyl-L-methionine-dependent methyltransferase (IPR029063)	Core	0.003893505836576	0.036919825949367	0.105458401724743
